"corpus","preloaded/estonian_nc17"
"subcorpus","-"
"concordance size","31865"
"query","Query:<s> [tag!=""J""] [tag!=""V"" & word=""[A-ZÜÕÄÖŠŽ][a-züõäöšž]{2,8}""]{1,5} [tag!=""V"" & word=""[a-züõäöšž][a-zõüöäšž]{2,8}""]{0,5} [tag=""V""] []{0,5} [tag!=""V""]{0,5} [tag=""V""]? [tag!=""V""]{0,5} [word=""[\.\?\!]""] within <s/> !containing [word=""[\;\:\)\(\]\[\/\\\>\<\-\""]""] !containing [word="".""]{3} within <doc src=""wiki17"" />;GDEX:2000 "
"wikipedia.org,wiki17","<s>","Üks Ukraina sõdur suri haiglas haavadesse .","</s>"
"wikipedia.org,wiki17","<s>","Mõned Seltsi liikmed said viga .","</s>"
"wikipedia.org,wiki17","<s>","Nooruse Maja suures saalis on näitus ja etteantud teemadel tööde võistlus .","</s>"
"wikipedia.org,wiki17","<s>","Valge Maja pole sobiv võrdlus .","</s>"
"wikipedia.org,wiki17","<s>","Miks Eelise mall ei tööta ?","</s>"
"wikipedia.org,wiki17","<s>","Euroopa Liit ei ole riik .","</s>"
"wikipedia.org,wiki17","<s>","Kuningas Hussein lubas neile poliitilist varjupaika .","</s>"
"wikipedia.org,wiki17","<s>","Teenis Rootsi armees kus sai kapteni auastme .","</s>"
"wikipedia.org,wiki17","<s>","Seos Eestiga tuleks ära märkida .","</s>"
"wikipedia.org,wiki17","<s>","Kogu Kosovo alal on tugevate maavärinate oht .","</s>"
"wikipedia.org,wiki17","<s>","Põhjamaade Nõukogu finantseerivad liikmesriikide parlamendid .","</s>"
"wikipedia.org,wiki17","<s>","Kas Postimees on kollane ajakirjandus ?","</s>"
"wikipedia.org,wiki17","<s>","Kui Orlando oli neli aastat vana suri ta isa .","</s>"
"wikipedia.org,wiki17","<s>","Pärast Tapat jaguneb raudtee kaheks .","</s>"
"wikipedia.org,wiki17","<s>","Kõik Vatikani kodanikud on katoliiklased ja pühakojad kuuluvad katoliku kirikusse .","</s>"
"wikipedia.org,wiki17","<s>","Link Töö Lipp läheb nähtavasti valesse kohta .","</s>"
"wikipedia.org,wiki17","<s>","Kontroll Vaba Riigi üle oli pea pidevas kõikumises .","</s>"
"wikipedia.org,wiki17","<s>","Uued Piibli tõlked tehti ja trükiti alles 20. sajandil .","</s>"
"wikipedia.org,wiki17","<s>","Kohaliku Nõukogude võimu algatusel püüti 1960. aastatel kalmistut hävitada .","</s>"
"wikipedia.org,wiki17","<s>","Esimene Eesti naine tõusis 8000 meetri kõrgusele .","</s>"
"wikipedia.org,wiki17","<s>","Teisi Maale lähemaid tähti vaata Maale lähemate tähtede loendist .","</s>"
"wikipedia.org,wiki17","<s>","Kas Tartu Pere Leib oli vale ?","</s>"
"wikipedia.org,wiki17","<s>","Leningradi Vaimuliku Seminari lõpetas ta 1949. aastal esimese järguga .","</s>"
"wikipedia.org,wiki17","<s>","Artikkel Tsensuur on ju olemas .","</s>"
"wikipedia.org,wiki17","<s>","Kas Sul on mingi ettepanek ?","</s>"
"wikipedia.org,wiki17","<s>","Iisraeli Jumala nimi esineb Vanas Testamendis 7000 korda .","</s>"
"wikipedia.org,wiki17","<s>","Kas Eestis on praegu mõisaid ?","</s>"
"wikipedia.org,wiki17","<s>","Eesti Vabariigi esimesel perioodil töötasid dr .","</s>"
"wikipedia.org,wiki17","<s>","Teel Naganosse kustus leek vähemalt üheksa korda ära .","</s>"
"wikipedia.org,wiki17","<s>","Vana Toomas oleks võinud suurema tormi korral alla kukkuda .","</s>"
"wikipedia.org,wiki17","<s>","Hansa Liidu mõte oli turvata oma kaupmeeste tegevust võõral maal .","</s>"
"wikipedia.org,wiki17","<s>","Adolf Friedrich oli kaks korda abielus .","</s>"
"wikipedia.org,wiki17","<s>","Gerhard Schröder on olnud neli korda abielus .","</s>"
"wikipedia.org,wiki17","<s>","Olev Oja alustas uue repertuaari hankimisega .","</s>"
"wikipedia.org,wiki17","<s>","Jaan Tätte juunior on minu meelest täiskasvanu ja elab omaette .","</s>"
"wikipedia.org,wiki17","<s>","Aleksander Rebane on pärit füüsikute perekonnast .","</s>"
"wikipedia.org,wiki17","<s>","Kaljo Alaküla meenutab traagilisi aastaid läbi lenduri pilgu .","</s>"
"wikipedia.org,wiki17","<s>","Belgias Brüsselis algas kolm päeva kestev ülemaailmne eesti keele õpetajate kohtumine .","</s>"
"wikipedia.org,wiki17","<s>","Mary Harris sündis katoliiklasest farmeri peres .","</s>"
"wikipedia.org,wiki17","<s>","Maria Kaljuste visati erakonnast välja .","</s>"
"wikipedia.org,wiki17","<s>","Peterburi Jaani kirik kerkib siiski .","</s>"
"wikipedia.org,wiki17","<s>","Urve Ratas on teenistuja tütar .","</s>"
"wikipedia.org,wiki17","<s>","Uku Masingu artiklit pole ma elusast peast näiteks näinud .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liidu passis oli tema rahvuseks eestlane .","</s>"
"wikipedia.org,wiki17","<s>","Kui Boriss oli mõned korrad haamriga löönud , siis granaat plahvatas .","</s>"
"wikipedia.org,wiki17","<s>","Chicago Esimene kogudus arvati EELK koosseisust välja .","</s>"
"wikipedia.org,wiki17","<s>","Aja Pulss hakkas ilmuma ajakirja Küsimused ja Vastused asemel 1985. aasta jaanuaris .","</s>"
"wikipedia.org,wiki17","<s>","Tartus Ateena keskuses kuulutati välja 2010. aasta vabatahtlikud .","</s>"
"wikipedia.org,wiki17","<s>","Jüri Pihl võttis omaks , et osa tema väiteid olid sobimatud .","</s>"
"wikipedia.org,wiki17","<s>","Euroopa Komisjon asub suuremas osas Brüsselis .","</s>"
"wikipedia.org,wiki17","<s>","Rakvere Pauluse kogudus kasutas kirikut 11 aastat .","</s>"
"wikipedia.org,wiki17","<s>","Praegune Lääne Euroopa oma on kolmas ring ?","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liit ei ole tingimata Venemaa .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liidu kangelase nimetuse said 95 naist .","</s>"
"wikipedia.org,wiki17","<s>","Onu Jüri Poska oli jurist ja õigeusu preester .","</s>"
"wikipedia.org,wiki17","<s>","Poeg Tõnu Tormis on fotograaf .","</s>"
"wikipedia.org,wiki17","<s>","Punase Risti hinnangul võib olla hukkunud kuni 1800 inimest .","</s>"
"wikipedia.org,wiki17","<s>","Minu Isa Oli Ausus Ise on eesti ansambel .","</s>"
"wikipedia.org,wiki17","<s>","Vastu Epu pakutud pealkiri on minu arvates parem .","</s>"
"wikipedia.org,wiki17","<s>","Kooselu Tuglasega kestis kuni Elo surmani , kokku 52 aastat .","</s>"
"wikipedia.org,wiki17","<s>","Kui Peetrile röövidest ette kanti , käskis ta süüdlased kindlaks teha .","</s>"
"wikipedia.org,wiki17","<s>","Vanem Mart Kull oli samuti arst ja õppejõud , vist dotsent .","</s>"
"wikipedia.org,wiki17","<s>","Artiklis Hukkunute arv on hukkunute arv 50 ... 60 miljonit .","</s>"
"wikipedia.org,wiki17","<s>","Tallinnas Vabaduse väljakul avati kolmekümnendad Eesti muusika päevad .","</s>"
"wikipedia.org,wiki17","<s>","Herbert Marcuse sündis Berliinis väga rikkas juudi perekonnas .","</s>"
"wikipedia.org,wiki17","<s>","Alfred Kütt omandas põllumajandusliku hariduse Soomes .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liit esitas oktoobrikuu lõpus Soomele diplomaatilise noodi .","</s>"
"wikipedia.org,wiki17","<s>","Eesti Ekspressi kohustati Made ees kuu aja jooksul vabandama .","</s>"
"wikipedia.org,wiki17","<s>","Adolf Hitleri nõudmisel jätkati Eesti territooriumi hoidmist eelkõige kahel põhjusel .","</s>"
"wikipedia.org,wiki17","<s>","Kas Rootsis oli Eesti NSV aeg ?","</s>"
"wikipedia.org,wiki17","<s>","Juhan Partsi valitsus astus 10. aprillil 2003 ametisse ametivande andmisega Riigikogu ees .","</s>"
"wikipedia.org,wiki17","<s>","Ainult Füüsika on kindlasti liiga vähe .","</s>"
"wikipedia.org,wiki17","<s>","Abu Meri saabus Lätisse 1993. aastal meditsiini õppima .","</s>"
"wikipedia.org,wiki17","<s>","Peale Milani on ta mänginud ka Rooma Lazios .","</s>"
"wikipedia.org,wiki17","<s>","Filmimine Itaalias toimus igatahes kokkuleppel Nõukogude Liiduga .","</s>"
"wikipedia.org,wiki17","<s>","Vallo Kirs sündis 1987. aastal Rakveres .","</s>"
"wikipedia.org,wiki17","<s>","Kuidas Mustamäe nime sai ?","</s>"
"wikipedia.org,wiki17","<s>","Mida Jim peaks tegema ?","</s>"
"wikipedia.org,wiki17","<s>","Mida George peaks tegema ?","</s>"
"wikipedia.org,wiki17","<s>","Kas Eestis on suurmeistreid ?","</s>"
"wikipedia.org,wiki17","<s>","Artiklis Iraak on öeldud , et Iraak on USA okupatsiooni all .","</s>"
"wikipedia.org,wiki17","<s>","Berliini Mitte rajooni vapp kinnitati ametlikult 9. oktoobril 2001 pärast rajooni piiride laiendamist .","</s>"
"wikipedia.org,wiki17","<s>","Arnold Rüütel on olnud ka liikumise Hoia Eesti Merd esimees .","</s>"
"wikipedia.org,wiki17","<s>","August Hunt on Eesti ansambel , mis kogunes 2010. aastal .","</s>"
"wikipedia.org,wiki17","<s>","Sten Karpov on sündinud ja üles kasvanud Võrus .","</s>"
"wikipedia.org,wiki17","<s>","Ainuüksi Kraft Foods annab osariigis tööd enam kui 5000 inimesele .","</s>"
"wikipedia.org,wiki17","<s>","Real Madrid on saanud võidud ja vastu võtnud kaotused peamiselt viielt klubilt .","</s>"
"wikipedia.org,wiki17","<s>","Mart Jaanson on olnud Tartu Uue Muusika Pidustuste peakorraldaja .","</s>"
"wikipedia.org,wiki17","<s>","Kui Hitler nõudmised tagasi lükkas , kuulutasid mõlemad riigid Saksamaale 3. septembril sõja .","</s>"
"wikipedia.org,wiki17","<s>","Pärast Friedrich Augusti surma järgnes talle troonil tema vend Anton .","</s>"
"wikipedia.org,wiki17","<s>","Küllo Arjakas on uurinud peamiselt Eesti lähiajalugu , eriti riigi loomist .","</s>"
"wikipedia.org,wiki17","<s>","Kas Eesti ajal oli eraldi Tartu ja Tartumaa malev ?","</s>"
"wikipedia.org,wiki17","<s>","Eesti Vabariigi ajal nimetati see veel kord ümber Kirjaniku tänavaks .","</s>"
"wikipedia.org,wiki17","<s>","Mis Sinu ettepanek oleks ?","</s>"
"wikipedia.org,wiki17","<s>","Mida Sina faktiks pead ?","</s>"
"wikipedia.org,wiki17","<s>","Kes Sul keelab pikemalt kirjutada või üldse tegemata jätta ?","</s>"
"wikipedia.org,wiki17","<s>","Juba Rooma ajast alates on Portugali veinid olnud rahvusvaheliselt tuntud .","</s>"
"wikipedia.org,wiki17","<s>","Elo Viidingu isa oli poeet ja näitleja Juhan Viiding .","</s>"
"wikipedia.org,wiki17","<s>","Ellen Polli oli abielus Kaljo Polliga .","</s>"
"wikipedia.org,wiki17","<s>","Keskerakonna Pärnu piirkonna kesklinna osakond esitas Jüri Ratase erakonna esimehe kandidaadiks .","</s>"
"wikipedia.org,wiki17","<s>","Joseph Campbell sündis New Yorgis .","</s>"
"wikipedia.org,wiki17","<s>","Tallinna Sadama juhatuse esimehena alustas tööd Valdo Kalm .","</s>"
"wikipedia.org,wiki17","<s>","Boriss Nemtsov oli abielus .","</s>"
"wikipedia.org,wiki17","<s>","Margus Järve tegutses üldjuhina .","</s>"
"wikipedia.org,wiki17","<s>","Priit Volmer on abielus .","</s>"
"wikipedia.org,wiki17","<s>","Kõik Euroopa kroonitud pead peale Juan Carlos I olid kohal .","</s>"
"wikipedia.org,wiki17","<s>","Kui Saksa väed ründasid 1940. aastal Norrat , pages tema pere Ameerikasse .","</s>"
"wikipedia.org,wiki17","<s>","Millisest Uuemõisa mõisast on jutt ?","</s>"
"wikipedia.org,wiki17","<s>","Artiklis Maksud tuleb maks arusaadavamalt defineerida .","</s>"
"wikipedia.org,wiki17","<s>","Peategelase Kivistiku uurida on kaks juhtumit .","</s>"
"wikipedia.org,wiki17","<s>","Vabariigi President vabastab ministri ametist ka siis , kui Riigikogu avaldab oma otsusega ministrile umbusaldust .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liidu jaoks oli projekt peaasjalikult poliitiline ja strateegiline , kuid majanduslikult perspektiivita .","</s>"
"wikipedia.org,wiki17","<s>","Pärast Eestist lahkumist töötas Itaalias , Šveitsis ja Prantsusmaal .","</s>"
"wikipedia.org,wiki17","<s>","Eesti Teaduste Akadeemia avati .","</s>"
"wikipedia.org,wiki17","<s>","Miks Ugala on Viljandis ?","</s>"
"wikipedia.org,wiki17","<s>","Kas Eestis nimetatakse seda nii ?","</s>"
"wikipedia.org,wiki17","<s>","Kohalikud Albaania aadlikud säilitasid paavstiga head suhted .","</s>"
"wikipedia.org,wiki17","<s>","Kõik Islandi ajalehed on tabloidformaadis .","</s>"
"wikipedia.org,wiki17","<s>","Puhas Kalmani filter ei kohanda andmeid .","</s>"
"wikipedia.org,wiki17","<s>","Vaevalt Visnapuu üritas sellega tervet kommunismi lahti seletada .","</s>"
"wikipedia.org,wiki17","<s>","Igatahes Nõmme valitsuse eluloos on tema surmakuupäev antud .","</s>"
"wikipedia.org,wiki17","<s>","Kas Bütsantsi provints oli linn ?","</s>"
"wikipedia.org,wiki17","<s>","Valda Raud on tõlkinud peamiselt inglise ja vene keelest .","</s>"
"wikipedia.org,wiki17","<s>","Kalevlaste Maleva pataljon osales mitmes Vabadussõja lahingus .","</s>"
"wikipedia.org,wiki17","<s>","Lauri Vahtre täiendas seda ajalooliste sündmuste alal .","</s>"
"wikipedia.org,wiki17","<s>","Leitnant Kumari tütar oli isa surma hetkel vaid 1,5 aastane .","</s>"
"wikipedia.org,wiki17","<s>","Algus Raadik oli kooliõpetaja poeg , ema oli koduperenaine .","</s>"
"wikipedia.org,wiki17","<s>","Kuues Keila sild valmib 2015. aasta lõpul .","</s>"
"wikipedia.org,wiki17","<s>","Lisaks Parra veskile töötas ka Tamme veski .","</s>"
"wikipedia.org,wiki17","<s>","Standard Company kaevandus tootis järgmise 25 aastaga üle 15 miljoni dollari kasumit kullas .","</s>"
"wikipedia.org,wiki17","<s>","Linnu Tee on eesti rokkansambel , mis tegutseb alates 1985. aastast .","</s>"
"wikipedia.org,wiki17","<s>","Ajakirja Kroonika lugejad valisid ta 2006. ja 2008. aastal seksikaimaks naiseks .","</s>"
"wikipedia.org,wiki17","<s>","Tartu Kalev oli ka korvpallimeeskond , mis osales NSV Liidu meistrivõistlustel kõrgliigas .","</s>"
"wikipedia.org,wiki17","<s>","Noorte Kotkaste Viru malev on Lääne-Viru maakonna piires tegutsev Noorte Kotkaste piirkondlik üksus .","</s>"
"wikipedia.org,wiki17","<s>","Kui Greta oli 14-aastane , suri tema isa .","</s>"
"wikipedia.org,wiki17","<s>","Kui Oudekki oli 12-aastane , suri tema isa .","</s>"
"wikipedia.org,wiki17","<s>","Kuidas Sina seda siis sõnastaksid ?","</s>"
"wikipedia.org,wiki17","<s>","Püha Tool on praegu ainus Euroopas asuv rahvusvahelise õiguse subjekt , mis tunnustab Hiina Vabariiki .","</s>"
"wikipedia.org,wiki17","<s>","Hiite Majast ei saa nimetuste osas lähtuda .","</s>"
"wikipedia.org,wiki17","<s>","Ainult Iisak päris tõotatud maa .","</s>"
"wikipedia.org,wiki17","<s>","Kas Division ikka on osakond ?","</s>"
"wikipedia.org,wiki17","<s>","Kas Eesti ühiskond on valmis tunnustama loomade eluõigust ?","</s>"
"wikipedia.org,wiki17","<s>","Kas Eesti ühingu nimes on tõesti noorteühing mainitud ?","</s>"
"wikipedia.org,wiki17","<s>","Artiklis Casper ei ole ta tõlgitud .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liidus on teadupärast alati ajalugu päevapoliitilistele vajadustele kohandatud .","</s>"
"wikipedia.org,wiki17","<s>","Nõukogude Liidu osana said Eestis levinumaks vähemusrahvuseks aga venelased ja vene keelt kõnelevad rahvad .","</s>"
"wikipedia.org,wiki17","<s>","Gustav Piir on Ameerika Ühendriikides sündinud ja Kanadas üles kasvanud .","</s>"
"wikipedia.org,wiki17","<s>","Kui Sul see asi lihtsam on , siis anna ise viide .","</s>"
"wikipedia.org,wiki17","<s>","Belgias Brüsselis toimus Euroopa Liidu välisministrite ja Euroopa asjade ministrite kohtumine .","</s>"
"wikipedia.org,wiki17","<s>","Tõnu Ots on Eesti Rooma Klubi liige .","</s>"
"wikipedia.org,wiki17","<s>","Kert Kütt on eesti jalgpallur , JK Nõmme Kalju väravavaht .","</s>"
"wikipedia.org,wiki17","<s>","Arne Otter vaidlustas kohtus linnavalitsuse otsuse kinnistut mitte tagastada .","</s>"
"wikipedia.org,wiki17","<s>","Kanada Manitoba osariigis toimusid kohaliku parlamendi valimised .","</s>"
"wikipedia.org,wiki17","<s>","Tallinna Ülikoolis jõustus struktuurireform , millega teaduskonnad asendati instituutidega .","</s>"
"wikipedia.org,wiki17","<s>","Ilja Repini loomingus on olulisel kohal revolutsioonilise võitluse teema .","</s>"
"wikipedia.org,wiki17","<s>","Christian August oli salliv valitseja .","</s>"
"wikipedia.org,wiki17","<s>","Enn Vetemaa ei olnud matusest osavõtja .","</s>"
"wikipedia.org,wiki17","<s>","Andres Larka oli kolm korda abielus .","</s>"
"wikipedia.org,wiki17","<s>","Richard Tayloril on niisugune argument fatalismi kasuks .","</s>"
"wikipedia.org,wiki17","<s>","Nõmme Jannseni kaubamaja võib saada hiiglasliku juurdeehituse .","</s>"
"wikipedia.org,wiki17","<s>","Nõmme Jannseni kaubamaja võib peagi saada mahuka juurdeehituse .","</s>"
"wikipedia.org,wiki17","<s>","Jaan Riet ei teinud oma pilte üksi .","</s>"
"wikipedia.org,wiki17","<s>","Aleksandr Vampilovi näidendid olid omal ajal väga populaarsed .","</s>"
"wikipedia.org,wiki17","<s>","Üks Kudina mõisaga seotud lugudest puudutab Saare mõisa .","</s>"
"wikipedia.org,wiki17","<s>","Kristjan Palusalu ei kaotanud kodustel võistlustel enam kordagi .","</s>"
"wikipedia.org,wiki17","<s>","Kalju Kanguri luulest moodustab suure osa loodusluule .","</s>"
"wikipedia.org,wiki17","<s>","John Deely on esitanud filosoofia ajaloo käsitluse märgi mõistmise ajaloo kaudu .","</s>"
"wikipedia.org,wiki17","<s>","Nikolai Lvov oli väga erudeeritud ja mitmekülgne mees .","</s>"
"wikipedia.org,wiki17","<s>","Mihhail Uljanov on ka mitmete raamatute autor .","</s>"
"wikipedia.org,wiki17","<s>","Surface Pro mudel tehti kättesaadavaks kolm kuud hiljem .","</s>"
"wikipedia.org,wiki17","<s>","Agnes Antik on tõlkinud ligi paarkümmend taani ja norra autorite teost .","</s>"
"wikipedia.org,wiki17","<s>","Priit Pärn on hariduselt bioloog .","</s>"
"wikipedia.org,wiki17","<s>","Kristjan Kasearu andis singli välja .","</s>"
"wikipedia.org,wiki17","<s>","Toomas Kasemaa võttis end töötuna arvele .","</s>"
"wikipedia.org,wiki17","<s>","Thomas Jefferson oli pere kümnest lapsest kolmas .","</s>"
